source_role,route_kind,point_name,point_dir,planned_output_path,source_artifact_count,source_packet_sha256,plan_candidate_ready,blocker_codes,manual_gate_review_required,operation_role,would_evaluate,would_derive_grades,would_write,overwrite_allowed,requires_distinct_authorization,formal_fit_allowed,preflight_json_sha256
p2_catalog_point,h2o,p002_T20_HG20C_50RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_005_bridge_repeat_20c_305070_v1\p002_T20_HG20C_50RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_005_bridge_repeat_20c_305070_v1\p002_T20_HG20C_50RH_h2o\formal_open_flow_data_quality_by_analyzer.csv,7,5ed69bd3e78cd8aa8dcbb98cc1fd1a0297b060e52815e507802522e45b29b22c,True,[],True,review_only_would_write_preview,False,False,False,False,True,False,46e594a742e48f8618c74ab06d2dda251f83904cf2f61231fa13c76a30e05772
p2_catalog_point,h2o,p003_T20_HG20C_70RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_005_bridge_repeat_20c_305070_v1\p003_T20_HG20C_70RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_005_bridge_repeat_20c_305070_v1\p003_T20_HG20C_70RH_h2o\formal_open_flow_data_quality_by_analyzer.csv,7,dbb21f2c7a728233c8ce1ebae9ab19d04a0fd5e8391037c4f21878f8d0114506,True,[],True,review_only_would_write_preview,False,False,False,False,True,False,46e594a742e48f8618c74ab06d2dda251f83904cf2f61231fa13c76a30e05772
p2_catalog_point,h2o,p001_T0_HG0C_50RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_g4\p001_T0_HG0C_50RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_g4\p001_T0_HG0C_50RH_h2o\formal_open_flow_data_quality_by_analyzer.csv,7,c25414144be16848aad3412169f5f47b77e5ef74fd92628320b8c81113a0f9d5,True,[],True,review_only_would_write_preview,False,False,False,False,True,False,46e594a742e48f8618c74ab06d2dda251f83904cf2f61231fa13c76a30e05772
p2_catalog_point,h2o,p002_T10_HG10C_30RH_retry1,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_p002_retry1\p002_T10_HG10C_30RH_retry1,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_p002_retry1\p002_T10_HG10C_30RH_retry1\formal_open_flow_data_quality_by_analyzer.csv,7,dd49b862e8b8d6c5ba63091c47619fdf5691355a91a1876e105416b6ece89012,True,[],True,review_only_would_write_preview,False,False,False,False,True,False,46e594a742e48f8618c74ab06d2dda251f83904cf2f61231fa13c76a30e05772
p2_catalog_point,h2o,p001_T10_HG10C_50RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p001_T10_HG10C_50RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p001_T10_HG10C_50RH_h2o\formal_open_flow_data_quality_by_analyzer.csv,7,ed1eb70a09daea2a53887630bbc94f35f2014bb8b3c07548c214a703f484f595,True,[],True,review_only_would_write_preview,False,False,False,False,True,False,46e594a742e48f8618c74ab06d2dda251f83904cf2f61231fa13c76a30e05772
p2_catalog_point,h2o,p002_T10_HG10C_70RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p002_T10_HG10C_70RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p002_T10_HG10C_70RH_h2o\formal_open_flow_data_quality_by_analyzer.csv,7,e703fb8bb0ceb13d1049c9ad3d8132dcfa75e132109a8c039f543388a7720c9c,True,[],True,review_only_would_write_preview,False,False,False,False,True,False,46e594a742e48f8618c74ab06d2dda251f83904cf2f61231fa13c76a30e05772
p2_catalog_point,h2o,p003_T20_HG20C_30RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p003_T20_HG20C_30RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p003_T20_HG20C_30RH_h2o\formal_open_flow_data_quality_by_analyzer.csv,7,a982a246edca3ed44dd464f69d1553558a419c41bb77b301b58c2596a2662210,True,[],True,review_only_would_write_preview,False,False,False,False,True,False,46e594a742e48f8618c74ab06d2dda251f83904cf2f61231fa13c76a30e05772
p2_catalog_point,h2o,p004_T20_HG20C_50RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p004_T20_HG20C_50RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p004_T20_HG20C_50RH_h2o\formal_open_flow_data_quality_by_analyzer.csv,7,239cfe3ab4d4d3584829ffaa8a180e5d3397c5162e6634ae7d751dea332e68a4,True,[],True,review_only_would_write_preview,False,False,False,False,True,False,46e594a742e48f8618c74ab06d2dda251f83904cf2f61231fa13c76a30e05772
p2_catalog_point,h2o,p005_T20_HG20C_70RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p005_T20_HG20C_70RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p005_T20_HG20C_70RH_h2o\formal_open_flow_data_quality_by_analyzer.csv,7,246d2f114c16a4da74ef448c7a81bc56001b45f9a0b9e601c094826ca2736fa9,True,[],True,review_only_would_write_preview,False,False,False,False,True,False,46e594a742e48f8618c74ab06d2dda251f83904cf2f61231fa13c76a30e05772
p2_catalog_point,h2o,p006_T30_HG20C_30RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p006_T30_HG20C_30RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p006_T30_HG20C_30RH_h2o\formal_open_flow_data_quality_by_analyzer.csv,7,f35e146031164d7312b0cd90337d045fbcfc2dc517f387414ebfbbe559046014,True,[],True,review_only_would_write_preview,False,False,False,False,True,False,46e594a742e48f8618c74ab06d2dda251f83904cf2f61231fa13c76a30e05772
p2_catalog_point,h2o,p007_T30_HG20C_50RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p007_T30_HG20C_50RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p007_T30_HG20C_50RH_h2o\formal_open_flow_data_quality_by_analyzer.csv,7,5d8f90f8d994252297b72a294783affb4025be5f66263e8e7f9610b8bfef2946,True,[],True,review_only_would_write_preview,False,False,False,False,True,False,46e594a742e48f8618c74ab06d2dda251f83904cf2f61231fa13c76a30e05772
p2_catalog_point,h2o,p008_T30_HG20C_70RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p008_T30_HG20C_70RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p008_T30_HG20C_70RH_h2o\formal_open_flow_data_quality_by_analyzer.csv,7,10d2d59290440ae8312a5f2546f6d95173b70f93075a27999da3d0bf15bbe8ff,True,[],True,review_only_would_write_preview,False,False,False,False,True,False,46e594a742e48f8618c74ab06d2dda251f83904cf2f61231fa13c76a30e05772
p2_catalog_point,h2o,p009_T30_HG20C_90RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p009_T30_HG20C_90RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p009_T30_HG20C_90RH_h2o\formal_open_flow_data_quality_by_analyzer.csv,7,2b4a69667c7907349f0c0a318bb27336b268396b95853488e27b370b91ce146f,True,[],True,review_only_would_write_preview,False,False,False,False,True,False,46e594a742e48f8618c74ab06d2dda251f83904cf2f61231fa13c76a30e05772
p2_catalog_point,h2o,p010_T40_HG30C_50RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p010_T40_HG30C_50RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p010_T40_HG30C_50RH_h2o\formal_open_flow_data_quality_by_analyzer.csv,7,73170614d6f307782b997740b476ec57ce7efebfdd93714e99c5adc306fa692b,True,[],True,review_only_would_write_preview,False,False,False,False,True,False,46e594a742e48f8618c74ab06d2dda251f83904cf2f61231fa13c76a30e05772
p2_catalog_point,h2o,p011_T40_HG30C_70RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p011_T40_HG30C_70RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p011_T40_HG30C_70RH_h2o\formal_open_flow_data_quality_by_analyzer.csv,7,25eec6480024e8a6c118321914c74079e1e5dc423a47562882d8f88901506ad0,True,[],True,review_only_would_write_preview,False,False,False,False,True,False,46e594a742e48f8618c74ab06d2dda251f83904cf2f61231fa13c76a30e05772
p2_catalog_point,h2o,p001_T20_HG20C_30RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_no_temp_control_v1\p001_T20_HG20C_30RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_no_temp_control_v1\p001_T20_HG20C_30RH_h2o\formal_open_flow_data_quality_by_analyzer.csv,7,915caf80ef308a667bf3308dd57c347ae961f729155d01c1e9592970cf9d682f,True,[],True,review_only_would_write_preview,False,False,False,False,True,False,46e594a742e48f8618c74ab06d2dda251f83904cf2f61231fa13c76a30e05772
p2_catalog_point,h2o,p002_T20_HG20C_70RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_no_temp_control_v1\p002_T20_HG20C_70RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_no_temp_control_v1\p002_T20_HG20C_70RH_h2o\formal_open_flow_data_quality_by_analyzer.csv,7,231e281a103f4943e1d5be4221ad8140466da22685185e83c465d0237ee08155,True,[],True,review_only_would_write_preview,False,False,False,False,True,False,46e594a742e48f8618c74ab06d2dda251f83904cf2f61231fa13c76a30e05772
p2_catalog_point,h2o,p001_T25_HG25C_30RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_temp25_control_v1\p001_T25_HG25C_30RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_temp25_control_v1\p001_T25_HG25C_30RH_h2o\formal_open_flow_data_quality_by_analyzer.csv,7,e015e506b3baf54c51f91d1d86d0f3772e2d784ff69f58584ec826e191ba609f,True,[],True,review_only_would_write_preview,False,False,False,False,True,False,46e594a742e48f8618c74ab06d2dda251f83904cf2f61231fa13c76a30e05772
p2_catalog_point,h2o,p002_T25_HG25C_70RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_temp25_control_v1\p002_T25_HG25C_70RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_temp25_control_v1\p002_T25_HG25C_70RH_h2o\formal_open_flow_data_quality_by_analyzer.csv,7,17c0ff68529116d656bfe1df130f5241dab9858b3a051194a6f013afd742eca3,True,[],True,review_only_would_write_preview,False,False,False,False,True,False,46e594a742e48f8618c74ab06d2dda251f83904cf2f61231fa13c76a30e05772
p2_catalog_point,h2o,p001_T25_HG25C_30RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_state_transfer_diagnostic_25c_30rh_retry_v1\p001_T25_HG25C_30RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_state_transfer_diagnostic_25c_30rh_retry_v1\p001_T25_HG25C_30RH_h2o\formal_open_flow_data_quality_by_analyzer.csv,7,b8db1a16249de9c9612dd684bcb89d7d7b23f511a0151d72fbd8061467e58963,True,[],True,review_only_would_write_preview,False,False,False,False,True,False,46e594a742e48f8618c74ab06d2dda251f83904cf2f61231fa13c76a30e05772
p2_catalog_point,h2o,p001_T25_HG25C_50RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_state_transfer_diagnostic_25c_50rh_real_point_v1\p001_T25_HG25C_50RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_state_transfer_diagnostic_25c_50rh_real_point_v1\p001_T25_HG25C_50RH_h2o\formal_open_flow_data_quality_by_analyzer.csv,7,08f478a2f55d8d508d95921f5b19bcfc6c2218dac64b793116c8c0ba77378df5,True,[],True,review_only_would_write_preview,False,False,False,False,True,False,46e594a742e48f8618c74ab06d2dda251f83904cf2f61231fa13c76a30e05772
p2_catalog_point,co2,p001_T40_0ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p001_T40_0ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p001_T40_0ppm_fit\formal_open_flow_data_quality_by_analyzer.csv,5,5872ed7a7e797b1ddeb3432013e8346559ddc6f9811f46d5f2ae9b23cd532365,True,[],True,review_only_would_write_preview,False,False,False,False,True,False,46e594a742e48f8618c74ab06d2dda251f83904cf2f61231fa13c76a30e05772
p2_catalog_point,co2,p002_T40_400ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p002_T40_400ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p002_T40_400ppm_fit\formal_open_flow_data_quality_by_analyzer.csv,5,436f415267a095f18ceeaa0a63f51cda7875917a4eb27b5b50ac261d6e7a8274,True,[],True,review_only_would_write_preview,False,False,False,False,True,False,46e594a742e48f8618c74ab06d2dda251f83904cf2f61231fa13c76a30e05772
p2_catalog_point,co2,p003_T40_1000ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p003_T40_1000ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p003_T40_1000ppm_fit\formal_open_flow_data_quality_by_analyzer.csv,5,8a06f73e4519ab840a8367586c11cf8f25e47e1ed99f00636e52666dd6841ef8,True,[],True,review_only_would_write_preview,False,False,False,False,True,False,46e594a742e48f8618c74ab06d2dda251f83904cf2f61231fa13c76a30e05772
p2_catalog_point,co2,p004_T30_0ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p004_T30_0ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p004_T30_0ppm_fit\formal_open_flow_data_quality_by_analyzer.csv,5,ed5c6f542ecc59e1a2997d45d804584e24aa0971f7a4de61eacdd2b3c49e18fa,True,[],True,review_only_would_write_preview,False,False,False,False,True,False,46e594a742e48f8618c74ab06d2dda251f83904cf2f61231fa13c76a30e05772
p2_catalog_point,co2,p005_T30_100ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p005_T30_100ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p005_T30_100ppm_fit\formal_open_flow_data_quality_by_analyzer.csv,5,e77b856fcf42ab82b4292d6d6f79e5227d2bcc0322858013035105a31b4759b9,True,[],True,review_only_would_write_preview,False,False,False,False,True,False,46e594a742e48f8618c74ab06d2dda251f83904cf2f61231fa13c76a30e05772
p2_catalog_point,co2,p006_T30_200ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p006_T30_200ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p006_T30_200ppm_fit\formal_open_flow_data_quality_by_analyzer.csv,5,74eeddee0fb351f8a48ff4902fd98d808f4c05a58a9a610c20b778dfe5f4e5b8,True,[],True,review_only_would_write_preview,False,False,False,False,True,False,46e594a742e48f8618c74ab06d2dda251f83904cf2f61231fa13c76a30e05772
p2_catalog_point,co2,p007_T30_300ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p007_T30_300ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p007_T30_300ppm_fit\formal_open_flow_data_quality_by_analyzer.csv,5,378712bedd0015322076e7a9e028259793c219bf996fe07e4131b087863430b4,True,[],True,review_only_would_write_preview,False,False,False,False,True,False,46e594a742e48f8618c74ab06d2dda251f83904cf2f61231fa13c76a30e05772
p2_catalog_point,co2,p008_T30_400ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p008_T30_400ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p008_T30_400ppm_fit\formal_open_flow_data_quality_by_analyzer.csv,5,705280a858f34f5a4eb6569bcfa53ae292438b7d68012334092d41d6d6576e3d,True,[],True,review_only_would_write_preview,False,False,False,False,True,False,46e594a742e48f8618c74ab06d2dda251f83904cf2f61231fa13c76a30e05772
p2_catalog_point,co2,p009_T30_500ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p009_T30_500ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p009_T30_500ppm_fit\formal_open_flow_data_quality_by_analyzer.csv,5,ae0d2746c9878433f3e85755f2aa78f42afedd145da4b92ea82dab1d06f5da62,True,[],True,review_only_would_write_preview,False,False,False,False,True,False,46e594a742e48f8618c74ab06d2dda251f83904cf2f61231fa13c76a30e05772
p2_catalog_point,co2,p010_T30_600ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p010_T30_600ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p010_T30_600ppm_fit\formal_open_flow_data_quality_by_analyzer.csv,5,302ca9a68b9c657deb5f798477ce35c4b9d1e0ef7cb7c195da00811662284478,True,[],True,review_only_would_write_preview,False,False,False,False,True,False,46e594a742e48f8618c74ab06d2dda251f83904cf2f61231fa13c76a30e05772
p2_catalog_point,co2,p011_T30_700ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p011_T30_700ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p011_T30_700ppm_fit\formal_open_flow_data_quality_by_analyzer.csv,5,849a62cf2c69569b40dfe3eabd7c433aeba1f23ac8572f7fd9d068db89ad5735,True,[],True,review_only_would_write_preview,False,False,False,False,True,False,46e594a742e48f8618c74ab06d2dda251f83904cf2f61231fa13c76a30e05772
p2_catalog_point,co2,p012_T30_800ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p012_T30_800ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p012_T30_800ppm_fit\formal_open_flow_data_quality_by_analyzer.csv,5,7dd0fee80144658bcb4ec4a06a76504a5d2ffe3526a485cf1089b43700ce3744,True,[],True,review_only_would_write_preview,False,False,False,False,True,False,46e594a742e48f8618c74ab06d2dda251f83904cf2f61231fa13c76a30e05772
p2_catalog_point,co2,p013_T30_900ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p013_T30_900ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p013_T30_900ppm_fit\formal_open_flow_data_quality_by_analyzer.csv,5,ef791c2a8b74a8fdc799110073f8c0ddc37f657a4fba13e015f44893280ec511,True,[],True,review_only_would_write_preview,False,False,False,False,True,False,46e594a742e48f8618c74ab06d2dda251f83904cf2f61231fa13c76a30e05772
p2_catalog_point,co2,p014_T30_1000ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p014_T30_1000ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p014_T30_1000ppm_fit\formal_open_flow_data_quality_by_analyzer.csv,5,6dd8e6976763737b1ae6f8915e6e549eac8bec67ebd5c869004a824215582d90,True,[],True,review_only_would_write_preview,False,False,False,False,True,False,46e594a742e48f8618c74ab06d2dda251f83904cf2f61231fa13c76a30e05772
p2_catalog_point,co2,p015_T20_0ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p015_T20_0ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p015_T20_0ppm_fit\formal_open_flow_data_quality_by_analyzer.csv,5,f196d09fdf1ec3d99c9fc8c2e5c3bd7d553cb4215a770daa26fe003a2ea927ab,True,[],True,review_only_would_write_preview,False,False,False,False,True,False,46e594a742e48f8618c74ab06d2dda251f83904cf2f61231fa13c76a30e05772
p2_catalog_point,co2,p016_T20_100ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p016_T20_100ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p016_T20_100ppm_fit\formal_open_flow_data_quality_by_analyzer.csv,5,07ad36c1d71b467e2022bf0932a5af75a667c652a69b40d1c17ba62953842c87,True,[],True,review_only_would_write_preview,False,False,False,False,True,False,46e594a742e48f8618c74ab06d2dda251f83904cf2f61231fa13c76a30e05772
p2_catalog_point,co2,p018_T20_300ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p018_T20_300ppm_fit,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p018_T20_300ppm_fit\formal_open_flow_data_quality_by_analyzer.csv,5,aed1fbdb184499550ed75ceb8ae898742a5d7b29efde2e211e66b8b9d61da6c1,True,[],True,review_only_would_write_preview,False,False,False,False,True,False,46e594a742e48f8618c74ab06d2dda251f83904cf2f61231fa13c76a30e05772
